ra,dec,d
307.02177,39.56325,1383.3682
306.62466,39.69326,1396.5303
306.68835,39.57151,1409.5892
307.19836,39.20383,1422.6044
307.85281,38.7503,1435.7989
308.18548,38.47721,1449.0977
307.86872,38.57929,1462.2459
307.04761,38.96596,1475.4427
306.40663,39.24509,1488.8548
107.24666,-9.17721,1361.9882
107.20744,-9.22504,1356.5345
107.16654,-9.27293,1351.061
107.1239,-9.3208,1345.568
107.0794,-9.36883,1340.0553
107.03311,-9.41674,1334.5232
106.985,-9.46467,1328.9718
106.93488,-9.51272,1323.4011
106.88293,-9.56078,1317.8112
106.82897,-9.60895,1312.2022
106.77305,-9.65709,1306.5742
106.71506,-9.70526,1300.9273
106.65498,-9.75357,1295.2617
106.59283,-9.8019,1289.5775
106.52849,-9.85043,1283.8746
106.46205,-9.89888,1278.1534
106.39336,-9.94744,1272.414
106.32242,-9.9961,1266.6565
106.24924,-10.04486,1260.8809
106.17367,-10.09368,1255.0876
106.09577,-10.14264,1249.2765
106.01557,-10.19161,1243.448
105.93289,-10.24067,1237.6022
105.84774,-10.28984,1231.7392
105.76019,-10.33905,1225.8591
105.67007,-10.38839,1219.9623
105.57743,-10.43774,1214.0489
105.48221,-10.48722,1208.119
105.38436,-10.53675,1202.1729
105.28394,-10.5864,1196.2108
105.18085,-10.636,1190.2327
105.07504,-10.68568,1184.239
104.96656,-10.73531,1178.2299
104.85536,-10.78501,1172.2055
104.7413,-10.83474,1166.1661
104.62456,-10.8844,1160.1118
104.50496,-10.93409,1154.043
104.38259,-10.98376,1147.9596
104.2574,-11.0333,1141.8621
104.1293,-11.08278,1135.7506
103.99838,-11.13213,1129.6252
103.86469,-11.18145,1123.4861
103.72798,-11.2305,1117.3337
103.58846,-11.27942,1111.1679
103.44606,-11.32812,1104.9892
103.30066,-11.37655,1098.7974
103.15251,-11.42479,1092.5929
103.00141,-11.47262,1086.3759
102.84747,-11.52008,1080.1464
102.69062,-11.56721,1073.9045
102.53093,-11.61397,1067.6505
102.36842,-11.66012,1061.3844
102.20317,-11.70585,1055.1063
102.03504,-11.75088,1048.8163
101.86413,-11.79538,1042.5145
101.69048,-11.83923,1036.2008
101.51415,-11.88229,1029.8753
101.33512,-11.92454,1023.5382
101.15345,-11.96587,1017.1891
100.96918,-12.00634,1010.8283
100.78247,-12.0458,1004.4556
100.59306,-12.08422,998.0709
100.40135,-12.12144,991.6742
100.20723,-12.1575,985.2653
100.01067,-12.1923,978.8441
99.8119,-12.22563,972.4104
99.61092,-12.25748,965.9639
99.40778,-12.28795,959.5045
99.20253,-12.31668,953.032
98.99528,-12.34362,946.5459
98.78616,-12.36883,940.0461
98.57518,-12.39207,933.5322
98.36244,-12.41332,927.0039
98.14799,-12.43244,920.4606
97.93198,-12.44926,913.9023
97.71441,-12.46377,907.3282
97.49548,-12.47591,900.738
97.27515,-12.48535,894.1312
97.05361,-12.49225,887.5074
96.83092,-12.49625,880.866
96.60728,-12.49727,874.2066
96.38255,-12.49528,867.5284
96.15711,-12.4901,860.831
95.9308,-12.48162,854.114
95.7039,-12.4697,847.3766
95.47642,-12.45414,840.6183
95.24852,-12.43478,833.8385
95.02019,-12.41162,827.0366
94.79166,-12.38437,820.212
94.56291,-12.35303,813.3643
94.33412,-12.31723,806.4927
94.10528,-12.27698,799.5968
93.87655,-12.23212,792.6758
93.648,-12.1823,785.7294
93.41977,-12.1276,778.757
93.19179,-12.06762,771.7581
92.96425,-12.0023,764.7321
92.73729,-11.93147,757.6789
92.5109,-11.85485,750.5976
92.28508,-11.77223,743.4882
92.05999,-11.68346,736.3502
91.83566,-11.58842,729.1833
91.61222,-11.48665,721.9873
91.38957,-11.37821,714.7618
91.16792,-11.26259,707.5068
90.94713,-11.13977,700.2222
90.72743,-11.00932,692.9079
90.50864,-10.87115,685.5639
90.29097,-10.72474,678.1902
90.07439,-10.57011,670.7869
89.85887,-10.40675,663.3544
89.64437,-10.23439,655.8929
89.43106,-10.05273,648.4027
89.21883,-9.8614,640.8843
89.00764,-9.66011,633.338
88.79747,-9.44846,625.7647
88.58835,-9.2261,618.165
88.3803,-8.99249,610.5396
88.17312,-8.7473,602.8895
87.96677,-8.49011,595.2156
87.76136,-8.22034,587.5191
87.55667,-7.93764,579.8012
87.35273,-7.64134,572.0632
87.14927,-7.33103,564.3067
86.94641,-7.00598,556.5331
86.74393,-6.66572,548.7442
86.54176,-6.3094,540.942
86.33971,-5.93664,533.1284
86.13764,-5.5465,525.3057
85.93543,-5.13834,517.4762
85.73292,-4.71121,509.6425
85.52989,-4.26437,501.8074
85.3262,-3.79698,493.9737
85.12148,-3.30803,486.1446
84.91558,-2.79653,478.3236
84.7083,-2.26149,470.5142
84.49927,-1.70176,462.7204
84.28823,-1.11613,454.9462
84.07489,-0.50351,447.1963
83.85871,0.13754,439.4754
83.63949,0.80822,431.7883
83.41665,1.51009,424.1409
83.18989,2.24459,416.5389
82.9585,3.01314,408.9885
82.72217,3.81746,401.4963
82.48001,4.65929,394.0695
82.23162,5.54025,386.7157
81.97605,6.46215,379.4432
81.71274,7.42683,372.2605
81.44062,8.43624,365.1769
81.15884,9.49217,358.2021
80.86633,10.5966,351.3467
80.56189,11.75133,344.6219
80.2442,12.95834,338.0393
79.91202,14.21923,331.6115
79.56352,15.53571,325.3515
79.19721,16.90941,319.2731
78.81094,18.34155,313.3909
78.40252,19.8332,307.72
77.96979,21.38508,302.2761
77.50975,22.99752,297.0753
77.0196,24.67048,292.1343
76.49566,26.40318,287.4701
75.93428,28.19453,283.0999
75.33111,30.04231,279.0407
74.6811,31.94384,275.3095
73.97874,33.8955,271.9228
73.21773,35.89276,268.8967
72.39093,37.93008,266.2461
71.49008,40.00105,263.9848
70.50569,42.09829,262.1251
69.42734,44.21339,260.6778
68.24263,46.3371,259.6517
66.93796,48.45926,259.0534
65.49725,50.569,258.8872
63.90254,52.65481,259.1551
62.13407,54.70445,259.8566
60.169,56.70523,260.989
57.98263,58.64401,262.5471
55.54818,60.5071,264.5235
52.83831,62.28065,266.9089
49.82535,63.95023,269.6921
46.48418,65.50135,272.8604
42.79608,66.91942,276.4002
38.75222,68.19015,280.2964
34.35927,69.30018,284.5335
29.64473,70.23801,289.0953
24.66041,70.99485,293.9656
19.48388,71.56573,299.1281
14.21242,71.95079,304.5666
8.95603,72.15521,310.2654
3.82334,72.18954,316.2091
358.9112,72.06848,322.3829
354.29451,71.80961,328.7728
350.02315,71.43186,335.3655
346.12273,70.95406,342.1483
342.59792,70.39404,349.1097
339.4389,69.76776,356.2386
336.62571,69.08906,363.525
334.13273,68.37006,370.96
331.93156,67.62048,378.5349
329.99433,66.84843,386.2426
328.29368,66.06052,394.0763
326.80447,65.26204,402.0302
325.50339,64.45723,410.0995
324.37,63.64944,418.2797
323.38521,62.84136,426.5674
322.53285,62.03511,434.9597
321.79795,61.23247,443.4545
321.16771,60.43468,452.0501
320.63002,59.64291,460.7454
320.17484,58.85807,469.5401
319.79254,58.08091,478.4338
319.47468,57.31222,487.4268
319.21402,56.55268,496.5198
319.00314,55.80298,505.7133
318.83599,55.06372,515.0082
318.70672,54.33564,524.4055
318.60993,53.61946,533.9057
318.54041,52.91613,543.5099
318.49368,52.22636,553.2182
318.46537,51.55114,563.0309
318.45115,50.89159,572.9475
318.44718,50.24868,582.9671
318.44952,49.6237,593.0883
318.45496,49.01778,603.3088
318.45971,48.43234,613.626
318.46055,47.86857,624.0362
318.45438,47.3279,634.5349
318.4382,46.81177,645.1173
318.40885,46.32161,655.7774
318.36357,45.85862,666.509
318.29982,45.4243,677.3054
318.21474,45.01987,688.1594
318.1061,44.64657,699.0638
317.97153,44.30539,710.0115
317.80891,43.99723,720.996
317.61647,43.72281,732.0109
317.39245,43.48263,743.0512
317.13553,43.27678,754.1129
316.84457,43.10527,765.1934
316.51925,42.96762,776.2919
316.15926,42.86293,787.4093
315.76492,42.78998,798.5484
315.33759,42.74693,809.7136
314.87908,42.73162,820.9113
314.39182,42.74121,832.1488
313.87948,42.77255,843.4343
313.34675,42.82169,854.7761
312.79894,42.88442,866.1823
312.24315,42.95606,877.6593
311.68695,43.03153,889.2113
311.13939,43.10528,900.8399
310.61015,43.17183,912.5431
310.10954,43.22541,924.3153
309.64843,43.26044,936.1474
309.23775,43.27139,948.0274
308.88799,43.25335,959.9419
308.60847,43.20166,971.8768
308.40685,43.1127,983.8206
308.28856,42.98381,995.7646
308.25609,42.81348,1007.7065
308.30824,42.60204,1019.6504
308.43966,42.35142,1031.6075
308.64084,42.06606,1043.5945
308.8974,41.75257,1055.6312
309.191,41.42035,1067.7365
309.49905,41.08139,1079.9236
309.79664,40.75002,1092.1956
310.05668,40.44204,1104.5434
310.25245,40.17412,1116.9457
310.35876,39.96189,1129.3736
310.3551,39.8186,1141.7987
310.22738,39.75277,1154.203
309.971,39.76653,1166.5877
309.59396,39.85387,1178.9762
309.11864,39.99934,1191.4079
308.58388,40.1787,1203.9231
308.04352,40.36012,1216.5426
307.56246,40.50762,1229.2525
307.20802,40.58534,1242.0047
307.03835,40.5638,1254.7401
307.0861,40.42587,1267.4267
307.34537,40.17391,1280.0889
307.76172,39.83478,1292.8011
308.23524,39.46161,1305.6339
308.63523,39.1287,1318.5863
308.82956,38.9148,1331.5697
308.72328,38.87805,1344.4855
308.30048,39.02631,1357.3432
307.65824,39.29842,1370.2743
307.00839,39.57066,1383.3712
306.62117,39.69518,1396.5316
306.69649,39.56704,1409.5867
307.21353,39.19534,1422.603
307.86563,38.74297,1435.8014
308.18733,38.47614,1449.0983
307.85809,38.58538,1462.2433
307.03352,38.97384,1475.4438
306.40295,39.24711,1488.856
107.14003,-9.23187,1362.0067
107.09971,-9.28024,1356.5559
107.05771,-9.32867,1351.0854
107.01397,-9.37708,1345.5955
106.96846,-9.4256,1340.0861
106.92098,-9.4741,1334.5575
106.87167,-9.52261,1329.0095
106.82053,-9.57114,1323.4425
106.76739,-9.61979,1317.8563
106.71232,-9.66849,1312.2511
106.6552,-9.71721,1306.6272
106.59611,-9.76591,1300.9844
106.53491,-9.81475,1295.323
106.47157,-9.86366,1289.6432
106.4062,-9.91266,1283.9448
106.33855,-9.96169,1278.2283
106.26866,-10.01081,1272.4936
106.1966,-10.06,1266.741
106.12231,-10.10928,1260.9705
106.04562,-10.15862,1255.1824
105.9666,-10.2081,1249.3767
105.88528,-10.25758,1243.5536
105.80148,-10.30716,1237.7134
105.7152,-10.35684,1231.8562
105.62653,-10.40656,1225.982
105.53529,-10.45642,1220.0912
105.44151,-10.50627,1214.1839
105.34525,-10.55622,1208.2604
105.24637,-10.6062,1202.3207
105.1449,-10.65631,1196.3652
105.04077,-10.70637,1190.3938
104.93392,-10.7565,1184.407
104.82439,-10.80658,1178.4048
104.71214,-10.85673,1172.3875
104.59721,-10.90681,1166.3552
104.47942,-10.95692,1160.3082
104.35895,-11.00697,1154.2468
104.23571,-11.05698,1148.171
104.10956,-11.10692,1142.0811
103.98068,-11.1567,1135.9772
103.84888,-11.20639,1129.8596
103.71431,-11.25605,1123.7284
103.57691,-11.30536,1117.5838
103.43659,-11.35457,1111.426
103.2935,-11.40352,1105.2552
103.14748,-11.45214,1099.0715
102.99864,-11.50063,1092.875
102.84701,-11.54861,1086.6661
102.69247,-11.59626,1080.4446
102.53518,-11.6435,1074.2109
102.37507,-11.69035,1067.9649
102.21212,-11.73661,1061.7067
102.04643,-11.78243,1055.4366
101.87797,-11.82751,1049.1544
101.7068,-11.87202,1042.8603
101.533,-11.91583,1036.5543
101.3565,-11.95884,1030.2363
101.1774,-12.00101,1023.9065
100.99576,-12.0422,1017.5647
100.81152,-12.08255,1011.211
100.62482,-12.12187,1004.8451
100.43562,-12.16007,998.4671
100.24412,-12.19707,992.0768
100.0503,-12.23286,985.6741
99.85422,-12.2673,979.2588
99.65585,-12.30032,972.8307
99.45535,-12.33182,966.3895
99.25289,-12.36185,959.935
99.04832,-12.39013,953.4671
98.84183,-12.41659,946.9853
98.63357,-12.44127,940.4893
98.42355,-12.46395,933.9789
98.21177,-12.48463,927.4535
97.99846,-12.5031,920.9129
97.7836,-12.51926,914.3566
97.56736,-12.53305,907.7842
97.34977,-12.54445,901.1951
97.13097,-12.55308,894.5889
96.91096,-12.55916,887.9652
96.68998,-12.56226,881.3233
96.46806,-12.56239,874.6629
96.24524,-12.55942,867.9831
96.02162,-12.55332,861.2836
95.79741,-12.54378,854.5638
95.5727,-12.53077,847.823
95.34742,-12.51412,841.0608
95.12181,-12.49363,834.2764
94.89598,-12.46926,827.4693
94.66993,-12.44081,820.6389
94.44377,-12.40823,813.7847
94.21765,-12.37115,806.9061
93.99169,-12.32954,800.0024
93.76592,-12.28327,793.0732
93.54034,-12.23206,786.1178
93.31527,-12.17588,779.1359
93.09054,-12.11439,772.1268
92.86634,-12.04752,765.0902
92.64273,-11.97514,758.0256
92.41979,-11.89694,750.9324
92.1976,-11.81265,743.8106
91.97622,-11.72217,736.6596
91.75571,-11.62539,729.4792
91.536,-11.52192,722.2692
91.31744,-11.4116,715.0292
91.09979,-11.29416,707.7592
90.88318,-11.16943,700.4592
90.66766,-11.03709,693.129
90.45324,-10.89692,685.7688
90.23993,-10.74852,678.3784
90.02789,-10.59181,670.9582
89.81691,-10.42637,663.5084
89.60721,-10.2518,656.0293
89.39861,-10.06797,648.5212
89.19117,-9.87442,640.9847
88.98486,-9.67087,633.4202
88.77974,-9.45685,625.8285
88.57575,-9.23208,618.2102
88.37282,-8.99605,610.5662
88.17084,-8.74839,602.8974
87.96987,-8.48863,595.2048
87.76981,-8.21627,587.4896
87.57064,-7.93088,579.753
87.37221,-7.63188,571.9965
87.17451,-7.31872,564.2215
86.9773,-6.99083,556.4296
86.78063,-6.64763,548.6227
86.58426,-6.28834,540.8027
86.38816,-5.9125,532.9716
86.19211,-5.5192,525.1317
85.99608,-5.10776,517.2854
85.79971,-4.67732,509.4353
85.6029,-4.22709,501.5842
85.40549,-3.75621,493.7351
85.2072,-3.26365,485.8911
85.00779,-2.74844,478.0558
84.80706,-2.20959,470.2326
84.60464,-1.64596,462.4258
84.40029,-1.05632,454.6394
84.19369,-0.43958,446.8779
83.9844,0.20575,439.1462
83.77213,0.88082,431.4493
83.5564,1.58727,423.7929
83.33665,2.32636,416.1828
83.11252,3.09974,408.6254
82.88343,3.90898,401.1272
82.64869,4.75591,393.6954
82.40763,5.64203,386.3379
82.15968,6.56935,379.0628
81.904,7.53955,371.8787
81.63955,8.5546,364.7949
81.36556,9.61634,357.8213
81.08093,10.7267,350.9685
80.78444,11.88751,344.2475
80.47482,13.10072,337.6703
80.15076,14.3679,331.2492
79.81054,15.69081,324.9974
79.45254,17.07098,318.9287
79.07463,18.50964,313.0577
78.67477,20.00792,307.3995
78.25056,21.56635,301.9696
77.79916,23.18533,296.7844
77.31762,24.86472,291.8603
76.80242,26.60378,287.2145
76.24968,28.40125,282.8638
75.6552,30.25497,278.8253
75.01389,32.1622,275.1159
74.32017,34.11926,271.7519
73.5676,36.1215,268.7492
72.74903,38.16338,266.1225
71.85631,40.23855,263.8855
70.8796,42.33944,262.0503
69.80841,44.45766,260.6273
68.63029,46.58402,259.6253
67.33137,48.70828,259.0504
65.89532,50.81959,258.9069
64.30392,52.9065,259.1964
62.53689,54.95666,259.9183
60.57105,56.9575,261.0696
58.38091,58.89576,262.645
55.93938,60.75795,264.6369
53.21794,62.52998,267.036
50.18806,64.19732,269.8309
46.82399,65.74554,273.009
43.106,67.15972,276.5564
39.02496,68.42547,280.4583
34.58768,69.52921,284.6989
29.82263,70.45926,289.2625
24.78351,71.20663,294.1325
19.55088,71.76642,299.2931
14.22546,72.13864,304.728
8.9208,72.32908,310.4217
3.74827,72.3485,316.3589
358.80641,72.21203,322.525
354.17042,71.93772,328.9061
349.88948,71.54486,335.4889
345.98767,71.0526,342.2612
342.46808,70.47885,349.2113
339.31908,69.83972,356.3285
336.51908,69.14915,363.603
334.04152,68.41906,371.0257
331.85675,67.65925,378.5885
329.93604,66.87787,386.2841
328.25201,66.0812,394.1061
326.77873,65.27467,402.0487
325.49279,64.4624,410.1071
324.37349,63.64774,418.2771
323.40197,62.83318,426.5555
322.5616,62.02102,434.9393
321.83783,61.21277,443.4265
321.21746,60.40988,452.0156
320.6887,59.61333,460.7056
320.2413,58.82414,469.4959
319.86579,58.04302,478.3865
319.5538,57.27069,487.3776
319.29801,56.50794,496.4698
319.09117,55.75536,505.6637
318.92719,55.01361,514.9601
318.80023,54.28345,524.3598
318.70496,53.56558,533.8635
318.63632,52.86089,543.4718
318.58966,52.17024,553.1852
318.56073,51.49454,563.0033
318.54526,50.83492,572.9258
318.53933,50.19241,582.9516
318.53936,49.56812,593.079
318.54171,48.96343,603.3057
318.54306,48.37952,613.6287
318.53998,47.81768,624.0443
318.52938,47.27937,634.5477
318.50838,46.76595,645.1341
318.47394,46.27878,655.7974
318.42318,45.81914,666.5312
318.35354,45.3885,677.3287
318.2625,44.9879,688.1828
318.1476,44.61871,699.0863
318.00655,44.28183,710.0321
317.83743,43.97803,721.0138
317.63835,43.7081,732.0251
317.40763,43.47244,743.0613
317.14402,43.2711,754.1187
316.84649,43.10399,765.1947
316.51479,42.97057,776.2889
316.14859,42.86994,787.4024
315.74841,42.80073,798.5382
315.31559,42.76112,809.7011
314.85203,42.74886,820.8974
314.36039,42.761,832.1346
313.84434,42.7944,843.421
313.30856,42.8451,854.7648
312.75871,42.90872,866.1738
312.2017,42.98074,877.6542
311.64544,43.05588,889.21
311.09879,43.12875,900.8424
310.57158,43.19382,912.5488
310.07402,43.2454,924.3235
309.61721,43.2778,936.157
309.21167,43.28575,948.0372
308.86788,43.26432,959.9506
308.59482,43.20906,971.8832
308.40024,43.11627,983.8238
308.28911,42.98351,995.7643
308.26343,42.80949,1007.703
308.3221,42.59449,1019.6443
308.45911,42.34074,1031.6001
308.6648,42.05278,1043.5873
308.92441,41.73743,1055.6257
309.2194,41.40424,1067.7339
309.52712,41.06527,1079.9243
309.82261,40.73493,1092.1994
310.07883,40.42902,1104.5492
310.2692,40.16419,1116.9517
310.36917,39.95569,1129.378
310.35829,39.8167,1141.8001
310.22307,39.75534,1154.201
309.95966,39.77324,1166.5833
309.57688,39.86388,1178.9712
309.09759,40.01151,1191.4044
308.56152,40.19142,1203.9228
308.0227,40.37179,1216.5455
307.54608,40.51668,1229.257
307.19873,40.59043,1242.0081
307.03771,40.56415,1254.7403
307.09431,40.42138,1267.4237
307.36053,40.16552,1280.085
307.78064,39.82416,1292.7994
308.25336,39.45126,1305.6358
308.64815,39.12122,1318.5899
308.83367,38.9124,1331.5713
308.71741,38.88146,1344.4834
308.28662,39.03429,1357.3401
307.64122,39.30803,1370.2743
306.99522,39.57795,1383.3742
306.61789,39.69697,1396.5327
306.70483,39.56245,1409.5842
307.2288,39.18679,1422.6017
307.87835,38.7357,1435.8039
308.18877,38.47531,1449.0988
307.84726,38.59158,1462.2408
307.01952,38.98166,1475.4451
306.39947,39.24902,1488.8571
107.03355,-9.28641,1362.031
106.99213,-9.33532,1356.5831
106.94903,-9.38429,1351.1158
106.90419,-9.43324,1345.6292
106.85757,-9.48229,1340.1231
106.80898,-9.53133,1334.5979
106.75866,-9.58033,1329.0536
106.70633,-9.62944,1323.4902
106.65208,-9.67862,1317.9079
106.5959,-9.72785,1312.3067
106.53767,-9.77711,1306.6867
106.47747,-9.82633,1301.0482
106.41516,-9.8757,1295.3911
106.35071,-9.92514,1289.7157
106.28414,-9.97472,1284.0219
106.21537,-10.02427,1278.3101
106.14445,-10.07387,1272.5803
106.07128,-10.12357,1266.8327
105.99577,-10.17342,1261.0673
105.91797,-10.22328,1255.2845
105.83792,-10.27323,1249.4841
105.75548,-10.32323,1243.6666
105.67055,-10.37333,1237.8321
105.58324,-10.42347,1231.9806
105.49344,-10.4737,1226.1124
105.40116,-10.52402,1220.2277
105.30635,-10.57434,1214.3266
105.20896,-10.62479,1208.4094
105.10903,-10.67523,1202.4762
105.00653,-10.72579,1196.5272
104.90144,-10.77626,1190.5626
104.79363,-10.8268,1184.5826
104.68306,-10.87733,1178.5873
104.56985,-10.92788,1172.5771
104.45396,-10.97837,1166.552
104.3353,-11.02883,1160.5123
104.21387,-11.07927,1154.4582
104.08976,-11.12964,1148.3898
103.96282,-11.17988,1142.3075
103.83307,-11.23,1136.2113
103.70048,-11.28,1130.1014
103.56522,-11.32991,1123.9779
103.42703,-11.37951,1117.8411
103.28602,-11.42897,1111.6912
103.14222,-11.47816,1105.5283
102.9956,-11.52699,1099.3525
102.84623,-11.57562,1093.1639
102.694,-11.6238,1086.9629
102.53902,-11.67156,1080.7494
102.38121,-11.71894,1074.5235
102.22067,-11.76589,1068.2853
102.05738,-11.8122,1062.035
101.89144,-11.85803,1055.7725
101.72272,-11.90312,1049.498
101.55131,-11.94764,1043.2115
101.37734,-11.99141,1036.9128
101.20078,-12.03433,1030.6022
101.02161,-12.07642,1024.2795
100.83999,-12.11748,1017.9447
100.65587,-12.15764,1011.5977
100.46929,-12.19679,1005.2384
100.28039,-12.23472,998.8668
100.08909,-12.2715,992.4825
99.89567,-12.30698,986.0856
99.69999,-12.34112,979.6759
99.5021,-12.37378,973.253
99.30228,-12.40484,966.8168
99.10039,-12.43447,960.3669
98.89659,-12.46227,953.9032
98.69097,-12.48821,947.4253
98.48357,-12.51236,940.9327
98.27451,-12.53448,934.4253
98.06387,-12.55451,927.9025
97.85171,-12.57232,921.364
97.63809,-12.5878,914.8094
97.42319,-12.60085,908.2382
97.20703,-12.61148,901.6498
96.98976,-12.6193,895.0437
96.77146,-12.62448,888.4196
96.55211,-12.62674,881.7768
96.332,-12.62593,875.1148
96.111,-12.62203,868.433
95.88949,-12.61487,861.7308
95.66738,-12.60428,855.0078
95.44477,-12.59023,848.2632
95.22179,-12.57245,841.4965
94.99857,-12.5508,834.7071
94.77522,-12.52522,827.8944
94.55176,-12.49552,821.0577
94.32827,-12.46166,814.1965
94.10494,-12.42326,807.3104
93.88184,-12.38029,800.3986
93.65905,-12.33263,793.4606
93.43653,-12.27999,786.4959
93.21452,-12.22238,779.504
92.99304,-12.15938,772.4844
92.77219,-12.09095,765.4367
92.55212,-12.01695,758.3604
92.33271,-11.93712,751.2549
92.11415,-11.85117,744.1203
91.89641,-11.75903,736.956
91.67971,-11.6605,729.7617
91.464,-11.5552,722.5374
91.24936,-11.44311,715.2826
91.0358,-11.3238,707.9973
90.82337,-11.19716,700.6816
90.61212,-11.06287,693.3354
90.40206,-10.92071,685.9586
90.1932,-10.77027,678.5515
89.9857,-10.61149,671.1141
89.77935,-10.44393,663.6469
89.57427,-10.26723,656.1501
89.37046,-10.08118,648.6241
